LB,UB,ObjCoeff,yLP,Dual,RC,yInt
116114,117668,0.666667,0.500000_0.250000_0.125000_0.112281_0.056141_0.028070_0.115099_0.077922_0.057282_0.080419_0.000000_0.515975_0.252260_0.232239_0.242983_0.320128_0.232466_0.306359_0.242300_0.273052_0.197901_0.252099_0.209527_0.194333_0.208225_0.156083_0.194747_0.213464_0.220233_0.193758_0.253296_0.207277_0.202869_0.199844_0.223532_0.218087_0.213300_0.223393_0.219298_0.222177_,0.000000_0.000000_-1501.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-570.000000_-817.000000_-646.000000_0.000000_-323.000000_-1045.000000_-385.144440_-1647.942993_-35.373959_-1501.000000_-1045.000000_-993.854370_-626.609497_-962.205994_-1130.500000_-972.178101_-568.782288_-983.606506_-797.877808_-133.000000_-432.442871_-1501.000000_-1786.000000_-1065.630981_-626.609497_-927.176819_-895.792175_-391.210602_-735.585266_-586.585022_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.744169,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-4550.000000_-4480.000000_-4480.000000_-3798.794922_-4480.000000_-6685.000000_-5950.000000_-4198.186523_-4007.375488_-4515.000000_-4480.000000_-4480.000000_-4106.666504_-4480.000000_-4480.000000_-3395.000000_-3570.000000_-1569.750000_-4480.000000_-4480.00,0.000000_0.000000_-2489.927734_-1764.702026_-1769.134644_-1687.601929_-1712.682739_-1574.067871_-1542.365479_-1559.732178_-1577.960571_-1453.921753_-1431.527222_-1315.068726_-1305.529785_-1334.143677_-1276.130005_-1254.276978_-1256.481567_-1257.112549_-1264.583862_-1234.195068_-1253.675903_-1053.354858_-1069.672729_-1037.845703_-1058.314087_-1061.382324_-901.082397_-1023.563782_-987.814087_-1086.031006_-1106.613281_-1228.270508_-1228.861450_-1098.750488_-1151.271240_-1189.552368_-1013.543030_-1072.168579_,1
116114,117668,1,0.500000_0.250000_0.164928_0.082464_0.041232_0.020616_0.010308_0.005154_0.002577_0.001288_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-99.940201_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-372.334045_0.000000_0.000000_0.000000_0.00000,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.455982,0.500000_0.750000_0.875000_0.937500_0.968750_0.572282_0.519625_0.759813_0.862398_0.800915_0.524921_1.000000_1.000000_0.014425_0.000000_0.836692_0.314166_0.451408_0.316498_0.780751_0.475898_0.592200_0.622526_0.627812_0.366212_0.368597_0.509742_0.460884_0.504919_0.623972_0.519006_0.508653_0.523270_0.513472_0.551470_0.520919_0.554152_0.537674_0.526512_0.521614_,-600.000000_-1360.000000_-2000.000000_-4420.000000_-1290.000000_-1040.000000_-3320.000000_-1040.000000_-1260.000000_-1040.000000_-860.000000_-980.000000_-2106.666748_-1320.000000_-540.000000_-1040.000000_-1140.000000_-1820.000000_-1060.000000_-1040.000000,0.000000_0.000000_-343.982513_-156.549744_-86.662483_0.000000_0.000000_-20.205624_0.000000_0.000000_0.000000_-89.763084_-22.171577_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
116114,117668,0.68924,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.056035_0.000000_0.043397_0.000000_0.000000_0.000000_0.000605_0.007194_0.013027_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-416.000000_-520.000000_-1664.000000_-13832.000000_-2626.000000_-186.927307_-3432.000000_-4442.710938_-1144.000000_0.000000_0.000000_0.000000_-2357.333252_0.000000_0.000000_0.000000_0.000000_-2236.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.0000,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_190.882172_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.0331076,0.500000_0.250000_0.125000_0.062500_0.046041_0.023020_0.011510_0.005755_0.002878_0.001439_0.000000_0.762247_1.000000_0.417969_0.733588_0.182894_0.440837_0.078434_0.088784_0.008239_0.007846_0.031480_0.071499_0.030640_0.000000_0.074054_0.019020_0.023470_0.015860_0.000000_0.028826_0.017910_0.006897_0.007617_0.006368_0.005065_0.005644_0.005409_0.005209_0.005866_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-36.000000_0.000000_0.000000_0.000000_0.000000_-504.000000_0.000000_-1188.000000_0.000000_0.000000_0.000000_-396.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-936.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-14.955821_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.400301,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.067929_0.040591_0.020296_0.053714_0.000000_0.095376_0.000000_0.502111_0.056612_0.046812_0.108423_0.000000_0.000000_0.021289_0.052925_0.000000_0.013503_0.055046_0.095270_0.057803_0.000000_0.061386_0.053238_0.030069_0.050189_0.037405_0.045227_0.034750_0.039343_0.034061_0.036420_0.039411_0.034686_0.037853_,0.000000_0.000000_-1666.000000_0.000000_-1396.500000_0.000000_0.000000_0.000000_-1323.000000_0.000000_0.000000_0.000000_-980.000000_-47.226601_0.000000_0.000000_-1911.000000_0.000000_-468.000000_0.000000_0.000000_0.000000_-51.117599_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-4022.975098_-1001.000000_0.000000_0.000000_-51.117599_-78.000000_0.000000_0.000000_0.000000_0.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.778029,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_0.994721_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-5117.097656_-8581.492188_-9711.991211_-30213.000000_-12757.500000_-4475.350098_-13703.546875_-11326.376953_-9606.319336_-6657.408691_-1931.144043_-7668.732910_-10910.103516_-7040.059082_-3604.216553_-6490.171875_-4470.338379_-12150.000000_-8667.000000_-3,0.000000_0.000000_0.000000_-2840.511719_-2117.939697_-1607.293457_-1643.469360_-1530.279785_-1541.079590_-1517.360107_-1508.396484_-1261.437866_-1067.137451_-486.124420_-463.833801_-463.465881_-432.879547_-357.505676_-251.393112_-233.095016_-201.892883_-124.745804_-59.933872_-128.379807_0.000000_-107.166939_-193.507919_-201.358582_-173.605469_-237.396133_-119.775047_-66.295570_-42.170631_-75.228165_-42.552036_-77.534569_-14.834844_-35.126156_-8.090514_-25.720322_,1
116114,117668,0.055681,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-4346.208008_-1666.386353_-3393.166992_-9773.085938_-4306.800293_-1184.407471_-4281.100098_-2411.390625_-4812.055176_-3254.433105_-1516.997925_-2699.492920_-6019.722168_-3690.489990_-2601.029541_-761.191223_-3603.594482_-3460.430420_-2198.174072_-548.3200,0.000000_0.000000_0.000000_-1758.111084_-1640.465576_-1550.722290_-1551.045654_-1537.255493_-1570.733154_-1536.199829_-1539.254639_-1531.970215_-1385.493408_-1169.010132_-1036.302124_-1105.645508_-921.286255_-686.692017_-506.400208_-614.361450_-473.667328_-558.444763_-373.076477_-320.445190_-276.300507_-242.398972_-172.360519_-149.040161_-100.913612_-91.967155_-88.554947_-97.058990_-93.046181_-98.607552_-95.197945_-99.065620_-94.193802_-93.243546_-98.806984_-96.776611_,1
116114,117668,1,0.500000_0.750000_0.875000_0.509858_0.611162_0.474503_0.574617_0.451971_0.512054_0.520943_0.423373_0.740619_0.252402_0.447652_0.494923_0.643419_0.412118_0.361107_0.428578_0.511302_0.626420_0.400609_0.506608_0.558903_0.516157_0.495478_0.477143_0.467790_0.442266_0.472017_0.501943_0.430267_0.446201_0.471035_0.479554_0.463957_0.467010_0.469244_0.463161_0.462800_,-1749.940674_-2813.615967_-18364.382812_-6566.402344_-4580.688965_-7868.125488_-7350.581055_-9114.918945_-7247.520020_-584.406006_-3720.148682_-392.494293_-4113.939941_-778.517822_-1411.242554_-2313.417480_-4518.984375_-3762.769775_-1620.379761_-2538.1049,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.211437,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.201194_0.100597_0.050299_0.000000_0.621230_0.087163_0.134416_0.000000_0.189278_0.063472_0.000000_0.002464_0.016164_0.000000_0.003434_0.000000_0.000000_0.099518_0.001974_0.000000_0.000000_0.001539_0.007920_0.000000_0.000000_0.000000_0.005705_0.000000_0.000000_0.000000_0.001308_0.000000_0.000000_,0.000000_0.000000_-1936.000000_-1936.000000_0.000000_-1144.000000_-1936.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-396.000000_-587.721741_0.000000_0.000000_0.000000_-560.349487_-35.332500_0.000000_0.000000_0.000000_-572.000000_0.000000_0.000000_0.000000_-308.000000_-1452.000000_0.000000_-307.090302_-50.878799_-104.215302_0.000000_-572.000000_0.000000_-100.071999_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_71.486702_,0
116114,117668,0.0225734,0.500000_0.750000_0.375000_0.201494_0.600747_0.300373_0.150187_0.075093_0.037547_0.107992_0.013248_0.041962_0.000000_1.000000_1.000000_1.000000_0.567311_0.000000_0.092420_0.102847_0.240477_0.243147_0.377168_0.473269_0.240970_0.084309_0.124146_0.009048_0.306775_0.241595_0.224366_0.242528_0.379345_0.293961_0.263735_0.254741_0.239501_0.224323_0.262170_0.269610_,-733.435974_-440.000000_-2618.000000_-374.000000_-33.000000_-1716.000000_-374.000000_-1254.000000_0.000000_0.000000_-462.000000_0.000000_-44.000000_0.000000_0.000000_0.000000_-748.000000_0.000000_0.000000_0.000000_0.000000_-220.000000_0.000000_0.000000_0.,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-53.300972_-34.026279_-25.920538_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
116114,117668,0.244545,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-3458.000000_-2860.000000_-4602.000000_-5434.000000_-3133.000000_-4134.000000_-4602.000000_-3458.000000_-3458.000000_-2106.000000_-3172.000000_-2704.000000_-2419.082275_-2106.000000_-1404.000000_-1040.000000_-3692.000000_-2054.000000_-2600.000000_-1612.00,0.000000_0.000000_-1199.420776_-1091.030640_-844.115479_-695.230286_-648.794861_-622.620605_-619.869751_-637.240356_-647.822083_-779.321899_-571.548523_-453.707214_-441.656921_-456.188934_-443.554016_-459.635498_-441.988739_-466.753479_-385.413940_-408.740204_-402.843994_-357.002655_-403.632019_-391.146576_-432.710815_-401.665497_-359.371979_-378.487915_-401.151123_-419.359772_-393.102417_-408.306335_-413.074829_-434.572510_-438.659607_-451.503998_-399.128540_-366.242523_,1
116114,117668,0.221971,0.500000_0.750000_0.375000_0.551892_0.335808_0.633033_0.316517_0.178508_0.209072_0.307894_0.257812_0.000000_0.000000_0.483028_0.694422_0.499747_0.288731_0.137849_0.217514_0.257256_0.139783_0.255703_0.329657_0.306370_0.145785_0.128481_0.274815_0.224789_0.359266_0.234286_0.301459_0.333663_0.299321_0.291359_0.313949_0.294083_0.306102_0.303838_0.312957_0.310957_,-372.000000_-228.000000_-1056.000000_-2424.000000_-672.000000_-1152.000000_-1056.000000_-1416.000000_-900.000000_0.000000_-480.000000_-192.000000_-1112.000000_-396.000000_0.000000_0.000000_-192.000000_-192.000000_-300.000000_0.000000_0.000000_-156.000000_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_85.806679_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
116114,117668,0.288939,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-4928.565918_-4693.337402_-9254.942383_-19264.000000_-7049.483398_-10126.113281_-9321.771484_-10488.493164_-8700.842773_-2378.124023_-5893.904785_-5423.640137_-9087.086914_-3797.072998_-3837.954102_-3169.337158_-2384.002930_-7257.774414_-3544.182373_-4845,0.000000_0.000000_-2838.231934_-2223.793213_-1852.999390_-1692.827881_-1652.475220_-1658.464600_-1720.224976_-1696.583740_-1694.470825_-1559.489990_-1416.767578_-1241.479980_-1203.134399_-1192.671631_-1141.797729_-1115.005615_-1082.716431_-1098.159912_-990.735229_-972.751953_-917.187317_-873.211060_-938.300781_-916.732605_-905.993286_-854.820068_-833.165527_-840.129883_-835.937317_-817.964355_-813.765381_-833.373901_-852.061462_-837.137756_-836.463196_-835.714783_-831.130066_-831.750122_,1
116114,117668,0.522197,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,0.000000_-756.000000_-8640.000000_-3132.000000_-6102.000000_-3348.000000_-4664.141602_-4428.000000_-4212.000000_-2862.000000_-3348.000000_-2646.000000_-3906.000000_-459.088013_-216.000000_-324.000000_-7506.000000_-1620.000000_-3564.000000_-1512.000000_-1104.950073_-2808.000000_-1854.677734_-1080.000000_-1080.000000_-162.000000_-2916.000000_0.000000_0.000000_-258.838989_-7614.000000_-2862.000000_-972.000000_-1701.000000_-1674.000000_-1089.760986_-863.226929_-1944.000000_-172.158005_0.000000_,0.000000_0.000000_0.000000_-760.753906_-644.980713_-549.087830_-554.293152_-693.498474_-735.409058_-741.054688_-752.298767_-533.644653_-473.314941_-415.925385_-372.523102_-382.661621_-340.323456_-496.193512_-463.879608_-584.410278_-679.786133_-736.081360_-712.053894_-726.843994_-798.942261_-747.783142_-793.511536_-791.844543_-801.707520_-765.124146_-761.278992_-764.357910_-771.886047_-766.237061_-763.902527_-784.671265_-777.041260_-774.346130_-768.380066_-770.134705_,1
116114,117668,0.699774,0.500000_0.250000_0.625000_0.317842_0.338355_0.601022_0.600152_0.631308_0.640387_0.631745_0.767282_0.000000_0.761441_0.419802_0.437092_0.570965_0.534864_0.745569_0.711986_0.627635_0.561630_0.699754_0.481679_0.531817_0.580758_0.607187_0.613367_0.655276_0.595505_0.604099_0.575183_0.623168_0.612975_0.606417_0.608433_0.611737_0.613430_0.623940_0.612098_0.612509_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-1059.703979_0.000000_0.000000_-2.000000_-196.000000_-2552.343750_-124.739998_-5076.175781_0.000000_-2538.822510_-912.000000_-1064.000000_-2571.443115_-1900.000000_-2136.460205_-420.000000_0.000000_0.000000_-62.000000_0.000000_-2275.724609_0.000000_0.000000_-912.000000_-115.591560_-294.840912_0.000000_0.000000_-2149.370850_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
116114,117668,0.744169,0.500000_0.250000_0.216680_0.115055_0.057527_0.034040_0.165377_0.126134_0.143146_0.148561_0.147948_0.474717_0.258867_0.138677_0.247581_0.250072_0.161469_0.278526_0.246837_0.195273_0.190528_0.123976_0.170843_0.175940_0.150716_0.142584_0.192388_0.158303_0.180967_0.184947_0.183667_0.170372_0.169781_0.175345_0.180768_0.169760_0.177661_0.176864_0.175522_0.175738_,0.000000_0.000000_0.000000_-5408.000000_0.000000_0.000000_-2548.000000_0.000000_0.000000_0.000000_-2132.000000_0.000000_-2704.000000_0.000000_-81.162003_0.000000_-52.000000_-572.000000_-893.104492_-688.322998_-2808.000000_-1789.813354_-32.142502_0.000000_-936.000000_-31.654900_-1716.000000_0.000000_0.000000_0.000000_-21.882000_0.000000_0.000000_-478.183044_-32.142502_-76.144302_0.000000_-468.000000_-34.241100_-36.071999_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
110818,112043,1,0.500000_0.250000_0.125000_0.062500_0.031250_0.059517_0.058616_0.095894_0.089202_0.089405_0.043318_0.041984_0.000000_0.000000_0.051680_0.029426_0.034575_0.000000_0.006670_0.043768_0.039689_0.013460_0.042070_0.009689_0.024899_0.030040_0.029982_0.023273_0.031254_0.025066_0.019809_0.028343_0.025850_0.026689_0.025446_0.025531_0.022424_,0.000000_0.000000_0.000000_0.000000_-582.672974_-895.248901_0.000000_0.000000_0.000000_-768.893372_0.000000_0.000000_0.000000_-1373.892578_-1253.223022_0.000000_-3316.250977_-5638.905762_-132.000000_-198.770554_-222.000000_-482.699188_-2340.486572_-964.449219_-339.833313_-1450.051147_-1076.960205_0.000000_0.000000_-198.000000_0.000000_-222.000000_0.000000_-418.253113_-569.901794_-333.000000_-2582.442139_,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,0
110818,112043,0.911211,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.014591_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000997_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-1560.000000_-806.000000_-2197.000000_-338.000000_-1898.000000_-1664.000000_-702.000000_-1330.333374_-853.666687_-1417.000000_-1300.000000_-1547.000000_-1898.000000_-487.500000_-416.000000_-507.000000_-169.000000_-910.000000_-377.000000_-377.000000_-455.0,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_240.295166_193.910416_111.047188_90.239182_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_31.052622_22.871416_85.635796_,0
110818,112043,0.733634,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-11799.000000_-6701.001465_-12426.000000_-3096.885010_-13281.000000_-12255.000000_-7182.000000_-10792.000000_-6300.797363_-10887.000000_-9143.540039_-11742.000000_-13281.000000_-6327.000000_-6312.091309_-6327.000000_-4236.009766_-6327.000000_-6327.000000_,0.000000_0.000000_0.000000_-4407.347168_-4427.521484_-4058.841797_-3930.802246_-3886.760010_-3842.027344_-3817.712158_-3819.324463_-3803.648438_-3545.242432_-3515.805420_-3364.527588_-3383.728516_-3456.858398_-3288.797119_-3373.560303_-3257.622070_-3233.183105_-3146.490967_-3126.716064_-3176.447754_-3109.527832_-3114.955322_-3105.208252_-3126.490723_-3204.047363_-3261.552490_-3277.170410_-3270.489014_-3225.841064_-3144.031494_-3285.822266_-3271.413818_-3245.106934_,1
110818,112043,0.744169,0.500000_0.750000_0.875000_0.937500_0.906723_0.453361_0.226681_0.290664_0.645332_0.561396_0.678828_0.817755_0.726702_0.936559_1.000000_0.853067_0.783427_0.673082_0.683867_0.601853_0.894574_0.683958_0.619716_0.638441_0.652194_0.643462_0.708389_0.660091_0.709413_0.689396_0.699925_0.682265_0.701187_0.711231_0.694366_0.697434_0.694962_,-2886.000000_-4264.000000_-4030.000000_-1222.000000_-3536.000000_-2392.000000_-2366.000000_-3258.666748_-3328.000000_-3640.000000_-4030.000000_-2756.000000_-3700.666748_-1495.000000_-1092.000000_-2418.000000_-624.000000_-1950.000000_-1456.000000_-1456.000,0.000000_0.000000_-661.695618_-66.820427_0.000000_0.000000_0.000000_0.000000_-29.108898_0.000000_0.000000_0.000000_0.000000_0.000000_-0.177754_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
110818,112043,0.288939,0.500000_0.750000_0.375000_0.194984_0.597492_0.754854_0.705958_0.728560_0.823025_0.866708_0.956682_0.958017_1.000000_1.000000_0.948320_0.970574_0.965425_1.000000_0.992493_0.956232_0.945519_0.986540_0.957930_0.990311_0.975101_0.963312_0.970018_0.976727_0.967749_0.974141_0.980191_0.971657_0.974150_0.973311_0.974554_0.974469_0.977576_,-6144.000000_-436.121613_-6848.000000_0.000000_-7808.000000_-6656.000000_-960.000000_-5013.333496_0.000000_-5120.000000_-3392.000000_-6080.000000_-7808.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.0000,0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,1
