LB,ObjCoeff,y_lp_sum,Dual,ylp,yint
3.55E+06,0.966673,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-60200.000000_-35200.000000_-35200.000000_-35200.000000_-35200.000000_-35200.000000_-35200.000000_-48450.000000_-35200.000000_-35200.000000_-39744.843750_-46200.000000_-35200.000000_-46565.742188_-47137.500000_-32150.000000_-35200.000000_-35200.000000_-21,0,0
3.55E+06,0.255556,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-72219.140625_-69747.000000_-69747.000000_-69747.000000_-69747.000000_-69747.000000_-69747.000000_-70390.203125_-69747.000000_-69747.000000_-83194.656250_-84487.000000_-69747.000000_-91235.390625_-86430.000000_-26934.000000_-69747.000000_-15119.666992_-31,1,1
3.55E+06,0.444437,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.230426_0.000000_0.016180_0.088609_0.072077_0.379863_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.249689_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.015255_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-42084.000000_-21084.000000_-21084.000000_-21084.000000_-21084.000000_-21084.000000_-21084.000000_-32214.000000_-21084.000000_-21084.000000_-21084.000000_-27967.333984_-21084.000000_-115003.000000_-30681.000000_-21084.000000_-21084.000000_-21084.000000_-9,0,0
3.55E+06,1,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_1.000000_0.913890_1.000000_1.000000_0.815341_0.882924_0.912024_1.000000_0.912024_0.947788_1.000000_1.000000_0.998448_1.000000_0.933994_1.000000_1.000000_1.000000_1.000000_0.992992_0.995131_1.000000_1.000000_1.000000_0.999986_1.000000_1.000000_1.000000_1.000000_,-6554.366699_-53149.199219_-77015.882812_-29288.888672_-13883.462891_-156316.265625_0.000000_-36067.660156_0.000000_-17393.361328_-117260.070312_-25701.587891_-43577.652344_-213364.781250_-49532.765625_-811854.625000_-218350.906250_-105509.796875_0.000000,1,1
3.55E+06,0.866671,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-15705.000000_-31845.000000_-27525.000000_-3345.000000_-6565.770020_-19932.000000_-3345.000000_-7320.000000_-3345.000000_-3345.000000_-30072.902344_-8793.333008_-3345.000000_-23654.738281_-11632.500000_-17805.000000_-17805.000000_-17805.000000_-12375.0000,0,0
3.55E+06,0.544439,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_1.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-62580.000000_-40250.000000_-48580.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-48580.000000_-48580.000000_-51125.113281_-50151.109375_0.000000_-48827.851562_-49154.000000_-48580.000000_-62922.761719_-48580.000000_-7812.000000_-21588.000000_-10374,0,0
3.55E+06,0.0888788,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-62063.000000_-47249.500000_-120999.000000_-35563.000000_-35563.000000_-35563.000000_-35563.000000_-49608.000000_-35563.000000_-35563.000000_-40380.535156_-63499.890625_-35563.000000_-47610.683594_-82189.750000_-35563.000000_-35563.000000_-35563.000000_-2,1,1
3.55E+06,0.433336,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-16480.000000_-12480.000000_-12480.000000_-12480.000000_-12480.000000_-12480.000000_-12480.000000_-12582.400391_-12480.000000_-12480.000000_-13207.174805_-12928.888672_-12480.000000_-12550.814453_-12644.000000_-33680.000000_-12480.000000_-17813.333984_-10,0,0
3.55E+06,0.922223,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-22704.000000_-16555.000000_-47168.000000_-11704.000000_-11704.000000_-11704.000000_-11704.000000_-17534.000000_-11704.000000_-11704.000000_-13703.732422_-23300.445312_-11704.000000_-60899.667969_-16956.500000_-11704.000000_-32912.000000_-11704.000000_-56,0,0
3.55E+06,0.0333268,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-18375.000000_-12505.500000_-49875.000000_-7875.000000_-7875.000000_-15615.599609_-7875.000000_-13440.000000_-7875.000000_-7875.000000_-26124.937500_-18944.333984_-7875.000000_-14778.166992_-12673.500000_-28119.000000_-28119.000000_-7875.000000_-5586.0000,1,1
3.55E+06,1,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_0.678838_0.728010_0.747867_0.996955_1.000000_1.000000_1.000000_1.000000_0.780997_1.000000_1.000000_1.000000_0.919055_1.000000_1.000000_0.995253_1.000000_1.000000_1.000000_1.000000_0.993743_1.000000_1.000000_1.000000_1.000000_1.000000_0.999961_0.999973_1.000000_,-21674.050781_0.000000_-25048.917969_0.000000_-8476.768555_-31179.910156_0.000000_-3748.588135_0.000000_0.000000_0.000000_-31858.642578_0.000000_-20412.761719_0.000000_-1282265.250000_-184148.218750_-114520.117188_-99869.703125_-220710.953125_-137473.7187,1,1
3.55E+06,0.233331,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-150834.000000_-118300.500000_-116334.000000_-116334.000000_-116334.000000_-116334.000000_-116334.000000_-117217.203125_-116334.000000_-116334.000000_-126525.375000_-120205.664062_-116334.000000_-116944.781250_-122141.500000_-116334.000000_-99153.000000_-,1,1
3.55E+06,0.222229,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-91410.000000_-58410.000000_-58410.000000_-58410.000000_-58410.000000_-58410.000000_-58410.000000_-75900.000000_-58410.000000_-58410.000000_-74937.898438_-69226.664062_-58410.000000_-79577.664062_-74844.000000_-58410.000000_-58410.000000_-58410.000000_-40,1,1
3.55E+06,0.73332,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_1.000000_1.000000_1.000000_0.407683_0.241763_0.290978_0.310539_0.150305_0.042315_0.030608_0.022771_0.032900_0.001125_0.001926_0.034455_0.008579_0.001936_0.001340_0.000270_0.000056_0.000000_0.000000_0.000000_0.000000_0.000000_,-43290.000000_-30290.000000_-30290.000000_-30290.000000_-30290.000000_-30290.000000_-30290.000000_-37096.800781_-30290.000000_-30290.000000_-39490.515625_-31748.888672_-30290.000000_-30520.148438_-34749.000000_-99190.000000_-57226.000000_-78424.664062_-23,0,0
3.55E+06,0.422212,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_0.763794_0.000000_0.101945_0.520184_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.002276_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-37710.000000_-15210.000000_-87750.000000_-15210.000000_-15210.000000_-15210.000000_-15210.000000_-27135.000000_-105210.000000_-15210.000000_-15210.000000_-22585.000000_-15210.000000_-115837.500000_-25953.750000_-15210.000000_-15210.000000_-15210.000000_-,0,0
3.55E+06,0,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-57897.000000_-26397.000000_-127953.000000_-26397.000000_-26397.000000_-26397.000000_-26397.000000_-43092.000000_-26397.000000_-26397.000000_-26397.000000_-39851.000000_-26397.000000_-167275.500000_-41438.250000_-26397.000000_-26397.000000_-26397.000000_-,1,1
3.55E+06,1,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_0.500000_0.352430_0.298800_0.996955_1.000000_0.978896_1.000000_0.847237_1.000000_1.000000_1.000000_1.000000_0.989331_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_0.974907_1.000000_1.000000_1.000000_0.999106_0.999917_1.000000_1.000000_1.000000_1.000000_,0.000000_-20665.160156_0.000000_0.000000_0.000000_-13430.648438_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-16567.267578_0.000000_-38918.257812_-19273.335938_-39064.058594_-25823.720703_-30172.494141_-5453.837402_0.000000_-15682.922852_0.000000_-760.823975_-5745.330078_-14027.673828_0.000000_-12915.900391_-8038.990723_-3695.074463_0.000000_-10047.296875_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-47193.718750_,1,1
3.55E+06,0.399987,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-43450.000000_-43450.000000_-43450.000000_-43450.000000_-43450.000000_-43450.000000_-43450.000000_-43690.000000_-43450.000000_-43450.000000_-43450.000000_-43450.000000_-43450.000000_-43450.000000_-45554.167969_-43450.000000_-43450.000000_-43450.000000_-36,1,1
3.55E+06,0.122227,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-53984.000000_-46016.000000_-46016.000000_-46016.000000_-46016.000000_-46016.000000_-46016.000000_-46630.398438_-46016.000000_-46016.000000_-62043.050781_-56504.890625_-46016.000000_-66542.218750_-47328.000000_-46016.000000_-46016.000000_-46016.000000_-28,1,1
3.55E+06,0.477764,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_0.065297_0.000000_0.000000_0.381454_0.000000_0.000000_0.000000_0.000000_0.010669_0.083230_0.000000_0.000000_0.000000_0.000000_0.000000_0.025093_0.000000_0.000000_0.010034_0.000894_0.000083_0.000000_0.000000_0.000000_0.000000_,-77963.000000_-24963.000000_-24963.000000_-24963.000000_-24963.000000_-24963.000000_-24963.000000_-25302.199219_-24963.000000_-24963.000000_-47974.984375_-41581.445312_-24963.000000_-37010.683594_-71589.750000_-24963.000000_-24963.000000_-24963.000000_-10,0,0
3.55E+06,0.73332,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.647570_0.601600_0.003045_0.000000_0.042209_0.000000_0.152763_0.000000_0.000000_0.000000_0.000000_0.010669_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.025093_0.000000_0.000000_0.000000_0.000894_0.000083_-0.000000_0.000000_0.000000_0.000000_,-9800.000000_-9800.000000_-9800.000000_-9800.000000_-9800.000000_-9800.000000_-9800.000000_-9902.400391_-9800.000000_-9800.000000_-21054.433594_-10248.888672_-9800.000000_-11045.037109_-10473.333008_-31000.000000_-9800.000000_-15133.333008_-7592.000000_-9,0,0
3.55E+06,0.455561,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_0.647570_1.000000_0.003045_0.000000_0.000000_0.000000_0.152763_0.000000_0.000000_0.000000_0.000000_0.010669_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.025093_0.000000_0.000000_0.000000_0.000894_0.000083_-0.000000_0.000000_0.000000_0.000000_,-43398.105469_-3488.000000_-67488.000000_-3488.000000_-3488.000000_-15283.200195_-3488.000000_-3692.800049_-3488.000000_-67488.000000_-59849.898438_-8732.444336_-3488.000000_-9088.000000_-10800.000000_-34336.000000_-3488.000000_-3488.000000_0.000000_-3488,0,0
3.55E+06,0.111104,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-26895.000000_0.000000_-27645.000000_-27645.000000_-23940.000000_0.000000_-64360.136719_-27645.000000_0.000000_-27645.000000_-24064.638672_-25110.000000_-23940.000000_0.000000_-11407.500000_-27645.000000_-15840.000000_-27645.000000_-15345.000000_-12105.00,1,1
3.55E+06,0.0222251,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-84425.000000_-29425.000000_-50765.000000_-29425.000000_-29425.000000_-29425.000000_-29425.000000_-36322.000000_-29425.000000_-29425.000000_-33636.753906_-41170.554688_-29425.000000_-41595.277344_-77811.250000_-29425.000000_-29425.000000_-29425.000000_-14,1,1
3.55E+06,1,0.500000_0.750000_0.875000_0.937500_0.968750_0.984375_0.992188_0.996094_0.998047_0.999023_1.000000_0.303280_0.352430_0.298800_0.500000_1.000000_1.000000_1.000000_0.918172_1.000000_1.000000_1.000000_0.885427_1.000000_0.893776_0.954225_1.000000_0.953867_1.000000_1.000000_0.968824_0.977392_1.000000_1.000000_0.993279_0.999379_1.000000_1.000000_1.000000_1.000000_,-63934.515625_0.000000_-106228.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_-18579.619141_-67354.437500_-30190.259766_0.000000_0.000000_0.000000_-610543.375000_-62843.546875_-191344.703125_-41859.804688_-250106.625000_-68574.031250_-75322.,1,1
3.55E+06,0.966673,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-44550.000000_-33858.000000_-33858.000000_-33858.000000_-33858.000000_-33858.000000_-33858.000000_-34801.800781_-33858.000000_-33858.000000_-80282.539062_-33858.000000_-33858.000000_-64943.312500_-36635.500000_-144771.000000_-33858.000000_-77858.000000_-3,0,0
3.55E+06,0.58889,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-43855.000000_-43855.000000_-43855.000000_-43855.000000_-43855.000000_-43855.000000_-43855.000000_-44856.000000_-43855.000000_-43855.000000_-46798.609375_-47750.695312_-43855.000000_-44164.816406_-46800.832031_-136605.000000_-43855.000000_-67188.335938_-3,1,1
3.55E+06,0.755545,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_,-35244.000000_-29412.000000_-29412.000000_-29412.000000_-29412.000000_-29412.000000_-29412.000000_-29926.800781_-29412.000000_-29412.000000_-56248.328125_-29412.000000_-29412.000000_-60508.332031_-30927.000000_-77112.000000_-29412.000000_-41412.000000_-24,0,0
3.55E+06,0.399987,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_0.000000_0.295140_0.402400_0.000000_1.000000_1.000000_1.000000_1.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.031176_0.022608_0.000000_0.000000_0.006257_0.000578_-0.000000_0.000000_0.000000_0.000000_,-35217.000000_0.000000_0.000000_-38451.000000_-1638.000000_-38451.000000_0.000000_-31647.000000_-33054.000000_-31647.000000_-30179.164062_0.000000_-1638.000000_-74017.812500_-31647.000000_-73857.000000_-18207.000000_-27573.000000_-20013.000000_-39207.0000,0,0
3.55E+06,0.333333,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_0.070076_0.000000_0.000000_0.000000_0.000000_0.000000_0.000000_0.229146_0.000000_0.212447_0.091549_0.000000_0.092265_0.000000_0.000000_0.031176_0.022608_0.000000_0.000000_0.007185_0.000664_0.000000_0.000000_0.000000_0.000000_,-46608.000000_-12000.000000_-12000.000000_-12000.000000_-12000.000000_-67616.000000_-12000.000000_-12204.799805_-67776.000000_-12000.000000_-63395.300781_-22033.777344_-12000.000000_-48393.199219_-40152.000000_-96800.000000_-12000.000000_-33333.332031_-12,0,0
3.55E+06,0.36666,0.500000_0.250000_0.125000_0.062500_0.031250_0.015625_0.007812_0.003906_0.001953_0.000977_0.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_1.000000_,-82468.000000_-29468.000000_-50032.000000_-40068.000000_-29468.000000_-29468.000000_-29468.000000_-30814.199219_-83634.000000_-29468.000000_-118758.796875_-57063.332031_-29468.000000_-62224.945312_-49729.457031_-169918.000000_-29468.000000_-64801.332031_-,1,1
